transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
ZKYZ141W3X25KU,4055737709006,online,Genta Nurdiyanti,F,1988,6B,Ragunan - MH Thamrin via Semanggi,1.0,"",Dukuh Atas,-6.205702,106.82223,3,2023-04-14 09:01:12,P00129,Mampang Prapatan,-6.242699,106.82572,6.0,2023-04-14 11:00:15,3500.0
EJHD231N6C34UI,370015486110380,emoney,Surya Marpaung,F,2010,JAK.48B,Stasiun Tebet - Kampung Melayu,0.0,B01323P,Jln. Limo Jatinegara Timur,-6.223388,106.86808,14,2023-04-14 12:07:34,B04623P,Sekolah Cahaya Sakti Otista I,-6.225391,106.86708,15.0,2023-04-14 12:39:50,""
KFIT908X9G55FQ,3534872160014081,dki,"dr. Bakti Waskita, S.Sos",M,1992,4C,TU Gas - Bundaran Senayan,1.0,P00012,Bendungan Hilir,-6.217137,106.81528,3,2023-04-14 05:43:42,P00104,Karet Sudirman,-6.212457,106.82003,4.0,2023-04-14 06:18:04,3500.0
NFPX885Q4I38UR,6592199688926618,dki,"Cut Ifa Kusumo, S.Pt",F,1979,M8,Lebak Bulus - Pasar Baru,1.0,P00110,Kedoya Assiddiqiyah,-6.174495,106.76585,14,2023-04-14 06:34:21,P00212,S Parman Podomoro City Arah Timur,-6.175799,106.79308,19.0,2023-04-14 08:23:26,3500.0
IFWA706Z9V99GB,4822998072462404,dki,Candrakanta Pratiwi,F,1986,JAK.86,Term. Rawamangun - Term. Manggarai,1.0,B06557P,Kampus Frans Seda,-6.204283,106.87857,16,2023-04-14 07:58:35,B06560P,Kel. Rawamangun,-6.199099,106.8808,19.0,2023-04-14 08:38:51,0.0
NLTR004P7A33GU,5550195894033357,dki,Cakrabirawa Manullang,M,1981,"","",0.0,B03619P,Sbr. Hotel Mulia,-6.214132,106.79537,9,2023-04-14 05:42:21,P00087,Jelambar,-6.166548,106.78651,15.0,2023-04-14 07:31:06,3500.0
RHWW360X5D22DV,4504835338188867,dki,Omar Nuraini,F,2006,JAK.120,JIS - Terminal Muara Angke,0.0,B03024P,Pusat Pengelolaan Komplek Kemayoran,-6.151371,106.84188,10,2023-04-14 11:53:12,B04385P,Sbr. Sekolah Fajar Sion,-6.138169,106.81723,26.0,2023-04-14 12:24:08,0.0
TBUB365L2L27GX,2294337563510525,dki,Gaiman Mandasari,M,1983,5M,Kampung Melayu - Tanah Abang via Cikini,1.0,B00495P,Gg. Kelor 2,-6.211486,106.86066,27,2023-04-14 05:37:12,B05350P,SMPN 14,-6.214718,106.86485,28.0,2023-04-14 07:00:37,3500.0
BPNG114S9F54GZ,2720228027487356,dki,Anggabaya Mangunsong,F,1985,9C,"",1.0,P00144,Pancoran Barat Arah Timur,-6.241571,106.83808,6,2023-04-14 13:40:52,P00018,BNN Arah Barat,-6.24651,106.87318,12.0,2023-04-14 15:18:24,3500.0
NXZM460Y9O61PU,3508912774663915,dki,"Drs. Bakidin Setiawan, S.E.",F,1965,9H,Blok M - Universitas Indonesia,1.0,"",Santo Lukas,-6.244763,106.84319,12,2023-04-14 13:55:42,B05931P,YBK,-6.270872,106.8466,23.0,2023-04-14 14:56:44,3500.0
OAUS893F9N27IV,213166032088637,emoney,Uchita Mustofa,F,1996,2Q,Gondangdia - Balai Kota,1.0,B05445P,St. Gondangdia 2,-6.185054,106.8323,5,2023-04-14 05:45:59,B06034P,Masjid Cut Nyak Dien,-6.1874,106.8317,6.0,2023-04-14 07:17:56,3500.0
HIJQ522H1L36ZF,4590339247562523,dki,Drs. Bakiman Rahmawati,M,1970,9C,Pinang Ranti - Bundaran Senayan,0.0,P00119,Kuningan Barat,-6.23725,106.82794,11,2023-04-14 09:00:31,P00071,Gelora Bung Karno,-6.224217,106.8058,13.0,2023-04-14 10:41:43,3500.0
ZDHZ847X6H06PA,180039849944954,emoney,Maimunah Hassanah,M,2003,JAK.27,Pulo Gebang - Rorotan,1.0,B00437P,Gg. Damai Lingkar Timur,-6.194933,106.94389,36,2023-04-14 12:28:41,B01289P,Jln. Komarudin Timur Lingkar Timur,-6.196226,106.94401,37.0,2023-04-14 12:57:59,0.0
NFHS663F2J37XA,30375353002744,bni,Drs. Gaman Hidayanto,M,1992,JIS3,Harmoni - Jakarta International Stadium,1.0,B04789P,Simpang Danau Sunter Utara Barat,-6.139853,106.85663,11,2023-04-14 12:31:12,P00095,JIS,-6.126689,106.85587,14.0,2023-04-14 13:17:14,3500.0
GNCU767Y2Q82QB,4668539141678666,dki,Queen Wahyudin,F,1981,JAK.20,Cawang UKI - Lubang Buaya,1.0,B03010P,Puri Ardhya Garini,-6.25703,106.88392,31,2023-04-14 08:13:18,B00671P,Graha Dirgantara,-6.255702,106.88296,32.0,2023-04-14 09:05:20,0.0
GZMB711O0X50KT,501843492007,flazz,"Tgk. Ikin Sitorus, S.I.Kom",M,1966,12A,Pelabuhan Kaliadem - Kota,1.0,B05519P,Stella Maris 2,-6.112308,106.79234,6,2023-04-14 09:18:28,B02886P,Pluit 1,-6.115636,106.7909,10.0,2023-04-14 10:03:47,3500.0
AOBO563X9B46XY,340306170432199,emoney,Carla Utama,F,1980,JAK.42,Kampung Melayu - Pondok Kelapa,0.0,B05653P,Taman Simpang Jatinegara,-6.217541,106.87352,5,2023-04-14 11:14:12,B02077P,Koperasi Serba Usaha,-6.222036,106.89954,23.0,2023-04-14 13:10:38,0.0
IDLX477Q0S63DP,180073186339783,emoney,T. Darijan Gunarto,F,2002,JAK.01,Tanjung Priok - Plumpang,0.0,B01312P,Jln. Lagoa Kanal,-6.111979,106.88416,3,2023-04-14 08:04:09,B04653P,Sekolah Remaja Sungai Bambu,-6.1262,106.88414,12.0,2023-04-14 08:35:00,0.0
FFFM731W2I99LY,503841011862,flazz,drg. Mala Nugroho,F,1981,13B,Puri Beta - Pancoran Barat,0.0,P00001,Adam Malik,-6.236466,106.74786,2,2023-04-14 09:52:46,P00096,JORR,-6.236104,106.75488,3.0,2023-04-14 11:21:45,3500.0
IQOM918I0O80LU,6011412805910941,dki,Sari Pradipta,M,1988,1F,Stasiun Palmerah - Bundaran Senayan,0.0,P00230,St. Palmerah,-6.208908,106.79706,0,2023-04-14 07:36:07,P00218,Senayan JCC Arah Timur,-6.214145,106.809,4.0,2023-04-14 08:10:16,3500.0
FKDX640B8F96YB,4718616234301,online,"Salimah Gunarto, M.Pd",F,1968,B21,Bekasi Timur - Cawang,1.0,B00666P,GP Mall 2,-6.259474,107.01987,4,2023-04-14 05:58:50,B00194P,BTC 2,-6.258258,107.0206,5.0,2023-04-14 06:34:47,3500.0
UEFN552M6C42SF,4790144523070821,dki,Laswi Kusumo,M,2011,9,Pinang Ranti - Pluit,0.0,P00090,Jembatan Dua,-6.143279,106.79352,22,2023-04-14 08:44:25,P00170,Penjaringan,-6.126306,106.79203,24.0,2023-04-14 09:49:48,3500.0
ZEVO618X4K52FO,3566956122502027,dki,Damar Hutagalung,F,2011,11D,Pulo Gebang - Pulo Gadung 2 via PIK,0.0,B05640P,Taman PIK Penggilingan,-6.2042,106.93176,11,2023-04-14 11:42:41,B02800P,Perum Tpi 1,-6.197379,106.93513,22.0,2023-04-14 13:40:37,3500.0
JVNF793A6S32AL,4565819618289286,dki,Drs. Victoria Sihombing,M,1998,JAK.07,Tanah Abang - Grogol via Tawakal,1.0,B04986P,Simpang Mandala Selatan Timur,-6.17199,106.80098,16,2023-04-14 11:24:11,B02290P,Masjid Baiturrohman Jati Pulo,-6.180697,106.80715,25.0,2023-04-14 12:08:51,0.0
BAVB606W8W58BB,213183686660553,emoney,Tri Handayani,M,2009,JAK.37,"",0.0,B04480P,Sbr. SMPN 209,-6.288607,106.86376,21,2023-04-14 08:48:04,B00520P,Gg. Mundu II Tengah,-6.293006,106.86333,25.0,2023-04-14 09:54:14,0.0
RSCC687Z0E65YK,4736304277327671,dki,Ilsa Kurniawan,F,2008,T11,Poris Plawad - Bundaran Senayan,0.0,B02735P,Pengayoman,-6.175358,106.64801,3,2023-04-14 13:48:56,B02287P,Masjid Baiturrahman 1,-6.210375,106.61931,12.0,2023-04-14 15:41:46,3500.0
MDOG619B9B35VW,630485154219,flazz,Jaga Saputra,M,2012,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,1.0,B03012P,Puri Casablanca,-6.225081,106.8384,18,2023-04-14 05:48:21,B02082P,Casablanca,-6.22425,106.84452,20.0,2023-04-14 06:52:35,""
NLNN464B8F52JS,375884069521593,emoney,Balamantri Safitri,M,1988,JAK.59,Rawamangun - Tanah Merah,1.0,B03005P,Pulo Mas Residence,-6.175379,106.88744,19,2023-04-14 09:56:50,B04422P,Sbr. SMAN 21,-6.184462,106.88737,23.0,2023-04-14 10:36:00,0.0
EXDC288N9J99VR,180076008017040,emoney,Cakrawangsa Hidayat,F,2008,JAK.56,Grogol - Srengseng,1.0,B01441P,Jln. Palmerah Barat IV,-6.206862,106.78637,13,2023-04-14 11:32:04,B01291P,Jln. Komplek Migas V Palmerah,-6.197003,106.78772,22.0,2023-04-14 12:51:52,0.0
BSQV586P0N52TX,30471339318393,bni,Dr. Enteng Safitri,F,1988,M3,Kalideres - Bundaran HI via Veteran,0.0,P00237,Sumur Bor,-6.153046,106.71929,14,2023-04-14 08:30:07,P00175,Pesakih,-6.154803,106.71527,15.0,2023-04-14 10:00:09,3500.0
IZWN955V9E14LD,4040314383482,online,"Asirwanda Najmudin, S.Ked",M,1993,BW9,Monas - Pantai Indah Kapuk,0.0,B00806P,IRTI,-6.1803,106.82618,0,2023-04-14 05:09:58,B06049P,Melody Golf,-6.091746,106.7461,7.0,2023-04-14 06:37:53,0.0
UBII502F1E17KN,213119132205510,emoney,Atma Sirait,F,1988,JAK.39,Kalimalang - Duren Sawit,1.0,B05790P,TPU Pondok Kelapa,-6.237272,106.94293,1,2023-04-14 08:42:20,B05148P,Simpang Serdang Swadaya Raya 2,-6.227633,106.91484,28.0,2023-04-14 09:02:45,0.0
VJNV006T2L28UW,4541880000962,online,Drs. Hani Pratama,F,2012,JAK.31,Blok M - Andara,1.0,B04065P,Sbr. Masjid Jami Darussalam Pinang,-6.307844,106.79875,10,2023-04-14 06:59:33,B03631P,Sbr. Jln. Albarkah I Cilandak,-6.285954,106.79961,25.0,2023-04-14 07:48:28,0.0
IBFB194P9E81AD,4321295069509396,dki,Gilda Kuswandari,F,1987,6T,Pasar Minggu - Velbak,0.0,B00342P,Essence Dharmawangsa,-6.257365,106.80495,30,2023-04-14 10:52:35,B02391P,Mayestik 1,-6.242041,106.79116,38.0,2023-04-14 11:44:06,3500.0
IDZR834Y1U06WP,676371995694,flazz,"T. Tirta Andriani, S.Farm",F,1987,JAK.22,Dwikora - Penas Kalimalang,0.0,B02141P,Lion Center,-6.240451,106.87898,13,2023-04-14 05:07:59,"",Cawang Soetoyo 2,-6.245259,106.876,15.0,2023-04-14 06:43:07,0.0
KKJF920S9F16HR,4181188603059045,dki,Eli Budiman,M,1977,11B,Rusun Rawa Bebek - Penggilingan,1.0,B06654P,Walikota Jakarta Timur 1,-6.212327,106.94515,1,2023-04-14 09:19:14,"",Rusun Rawa Bebek,-6.196241,106.9658,2.0,2023-04-14 10:40:04,0.0
MQWK401V8X25MN,36883602587849,bni,Jaya Waskita,F,1981,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,1.0,B00115P,UPT. LLHD 2,-6.225501,106.83489,5,2023-04-14 19:56:08,B04263P,Sbr. Puskesmas Setiabudi,-6.206882,106.83363,12.0,2023-04-14 21:30:53,3500.0
IQDU226A5T33IX,630471439459,flazz,Aisyah Budiman,F,2011,7,Kampung Rambutan - Bidara Cina,1.0,P00204,RS Harapan Bunda,-6.301956,106.86803,13,2023-04-14 20:10:23,P00247,Tanah Merdeka Arah Timur,-6.307866,106.87389,15.0,2023-04-14 21:24:30,3500.0
KVMU808V6X51HL,4543770359797416,dki,Rahmi Hartati,M,1976,1E,Pondok Labu - Blok M,1.0,B02538P,One Belpark 1,-6.304695,106.79445,18,2023-04-14 15:45:52,B05072P,Simpang Pinang I Pondok Labu,-6.309114,106.79567,21.0,2023-04-14 17:33:57,3500.0
FWTV948Z0F26QC,4712578077830764,dki,Padma Nugroho,M,1995,11Q,Kampung Melayu - Pulo Gebang via BKT,1.0,B00100P,Baladewa Residence,-6.229648,106.91038,13,2023-04-14 18:12:42,P00194,Pulo Gebang,-6.213275,106.953327,27.0,2023-04-14 19:59:35,3500.0
IQBH383S8Y04SL,3522515700043201,dki,Amelia Nasyidah,F,1986,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,0.0,B00171P,Boulevard Kelapa Cengkir Raya,-6.165966,106.90211,38,2023-04-14 16:54:54,B04915P,Simpang Kelapa Cengkir Flamboyan,-6.169191,106.90736,40.0,2023-04-14 18:26:43,0.0
LCBR904O2O03OU,4124479653277670248,brizzi,Cut Septi Wulandari,M,2004,1F,Stasiun Palmerah - Bundaran Senayan,0.0,P00071,Gelora Bung Karno,-6.224217,106.8058,5,2023-04-14 20:48:24,P00026,Bundaran Senayan,-6.227869,106.80094,6.0,2023-04-14 21:55:03,3500.0
PQAH459F7P06KA,213122351336222,emoney,"Drs. Uli Hasanah, M.Ak",F,2005,10,Tanjung Priok - PGC 2,1.0,P00178,PGC 2,-6.2619,106.8657,0,2023-04-14 20:53:05,P00168,Penas Kalimalang,-6.23907,106.878,4.0,2023-04-14 22:19:53,3500.0
LETK014H0M79UW,3592479316508823,dki,Cayadi Mayasari,M,2009,M3,Kalideres - Bundaran HI via Veteran,0.0,P00087,Jelambar,-6.166548,106.78651,7,2023-04-14 20:13:44,P00088,Jembatan Baru,-6.154831,106.73038,12.0,2023-04-14 21:55:50,3500.0
LJNR349E8B94ST,4121673937975,online,H. Eko Novitasari,F,1994,JAK.120,JIS - Terminal Muara Angke,0.0,B06563P,Sbr. Baywalk 2,-6.110582,106.77963,38,2023-04-14 15:18:04,B05714P,Term. Muara Angke 2,-6.109001,106.77349,40.0,2023-04-14 17:11:34,0.0
KRLS674Q4J45PU,30049505347485,bni,"Ophelia Kuswoyo, S.Farm",M,1983,S21,Ciputat - CSW,1.0,B01304P,Jln. KRI Harimau,-6.253467,106.79112,6,2023-04-14 20:44:09,B05821P,UMJ 2,-6.295705,106.76554,17.0,2023-04-14 21:43:52,3500.0
GOXX365Z0Y99IT,3546981403871656,dki,"Drs. Vicky Ardianto, S.Pd",F,1982,2B,Harapan Indah - ASMI,0.0,P00157,Pasar Modern Harapan Indah,-6.168544,106.97431,0,2023-04-14 17:56:13,B02693P,Ps. Ujung Menteng,-6.190104,106.96693,7.0,2023-04-14 19:38:08,3500.0
REQN347O4B60WC,4582832677562989,dki,"Rahmi Siregar, S.E.I",M,1989,M3,Kalideres - Bundaran HI via Veteran,0.0,P00208,RS Sumber Waras,-6.166294,106.79675,5,2023-04-14 15:40:54,P00243,Taman Kota,-6.157176,106.75789,9.0,2023-04-14 17:18:39,3500.0
TMIT598S7A11HM,4576861140710803534,brizzi,"R. Saiful Riyanti, S.E.I",F,1990,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,0.0,B02145P,Litbang Depnaker Jaktim,-6.31213,106.86264,48,2023-04-14 15:27:36,B04388P,Sbr. Sekolah Islam PB Soedirman,-6.314439,106.86316,49.0,2023-04-14 16:57:43,0.0
AYUL681D4N97KR,4840744854508974,dki,"Puti Ellis Haryanti, S.E.",F,2004,JAK.53,Grogol - Pos Pengumben via Slipi,1.0,B01131P,Jln. H. Nasir Srengseng,-6.205389,106.75825,12,2023-04-14 20:12:57,B04167P,Sbr. Ps. Pengampuan,-6.199282,106.76093,19.0,2023-04-14 21:50:54,0.0
CEMZ186E6Q35QB,375849137332372,emoney,"Ilyas Budiyanto, M.Pd",F,2010,JAK.58,Cilincing - Rorotan,1.0,B04077P,Sbr. Masjid Nurul Jannah Marunda,-6.119226,106.95707,32,2023-04-14 16:17:50,B02584P,Ps. Bebek Marunda 2,-6.111296,106.94801,35.0,2023-04-14 17:17:39,0.0
KVDH936J3E13UW,4437160351996555,dki,"Eva Siregar, S.Gz",F,2007,1N,Tanah Abang - Blok M,1.0,B00326P,Dukuh Atas 4,-6.204819,106.8221,11,2023-04-14 16:46:58,B03314P,MH Thamrin 2,-6.188238,106.82277,15.0,2023-04-14 18:28:39,3500.0
UBNP698W8I64JU,370095866460258,emoney,Pranata Tampubolon,F,1979,M4,Pulo Gadung 2 - Dukuh Atas 2,1.0,P00077,Halimun,-6.205137,106.83338,14,2023-04-14 16:46:41,P00052,Dukuh Atas 2,-6.203276,106.82377,15.0,2023-04-14 17:53:05,3500.0
WQYZ182K7Z44QF,630419596436,flazz,"Hani Ardianto, S.Ked",F,1997,1K,Cibubur Junction - Blok M,0.0,B02414P,Menara Mandiri,-6.223667,106.8071,4,2023-04-14 18:18:01,B00611P,Gelora Bung Karno 1,-6.224642,106.8056,5.0,2023-04-14 20:16:44,20000.0
NJUT068L5Q30UL,3540357155140234,dki,R. Cornelia Saputra,M,1985,2E,Rusun Rawa Bebek - Kodamar,1.0,B02947P,Pool Taksi,-6.188631,106.93426,10,2023-04-14 20:58:31,B06654P,Walikota Jakarta Timur 1,-6.212327,106.94515,23.0,2023-04-14 22:52:08,0.0
COHV955T5K81SP,213125070843980,emoney,"Tgk. Salwa Wahyudin, M.Kom.",F,1991,S31,Bintaro - Fatmawati,1.0,B00229P,Carrefour Lebak Bulus,-6.287529,106.7768,4,2023-04-14 16:00:31,B00148P,Bintaro Xchange,-6.286813,106.72865,5.0,2023-04-14 17:14:29,20000.0
VQOD712V2P28OV,6011718928121822,dki,Ade Halimah,F,1993,1R,Senen - Tanah Abang,1.0,B01638P,Jln. Taman Jatibaru Timur,-6.182778,106.8129,2,2023-04-14 18:35:17,B05315P,SMKN 38,-6.181971,106.8174,4.0,2023-04-14 19:43:59,3500.0
SEGQ641Q8B71WN,4724873649782668,dki,Laila Yulianti,F,1999,6U,Blok M - Pasar Minggu,1.0,B06633P,Sbr. Kel. Ps. Minggu,-6.285514,106.84058,0,2023-04-14 20:51:49,P00053,Duren Tiga,-6.252377,106.82697,17.0,2023-04-14 22:18:11,3500.0
CLCP991E3B73TB,213110868551409,emoney,dr. Lalita Budiyanto,M,2011,2P,Gondangdia - Senen,0.0,B01813P,Kanisius,-6.185327,106.83551,3,2023-04-14 15:45:16,B03201P,RSPAD 3,-6.175462,106.83922,11.0,2023-04-14 17:04:41,3500.0
JZZU311V9A37AJ,3509163775507805,dki,Labuh Kusumo,F,1992,9D,Pasar Minggu - Tanah Abang,1.0,B02408P,Menara Astra,-6.207361,106.8219,32,2023-04-14 15:08:36,B02972P,Pospol Jati Bunder,-6.189707,106.81317,46.0,2023-04-14 17:05:31,3500.0
BWCM132O7P03BM,3569644495730154,dki,"Kasim Prasetya, S.Ked",F,2001,1C,Pesanggrahan - Blok M,1.0,B00190P,BSI 1,-6.237724,106.76225,15,2023-04-14 15:59:26,B04320P,Sbr. SD Kartika X-2,-6.25399,106.75647,25.0,2023-04-14 17:59:24,3500.0
STIX928G7W03JD,4592780721139296,dki,Wakiman Sihombing,M,1976,2B,Harapan Indah - ASMI,0.0,P00028,Cakung United Tractors,-6.18324,106.92998,16,2023-04-14 18:48:45,P00258,Tipar Cakung,-6.183387,106.92463,17.0,2023-04-14 19:51:04,3500.0
OJSG685Z8N15VQ,180001837393123,emoney,"Dr. Damu Winarno, S.IP",F,1994,8A,Jelambar - Juanda,1.0,P00260,Tomang Mandala,-6.176875,106.80037,4,2023-04-14 16:48:56,P00087,Jelambar,-6.166548,106.78651,6.0,2023-04-14 17:54:57,3500.0
FZYV956Z2G92MD,30453434239088,bni,Drs. Aurora Tarihoran,F,1983,JAK.52,Terminal Kalideres - Terminal Muara Angke,0.0,B03138P,RS Grand Family,-6.123468,106.73897,11,2023-04-14 16:46:01,B03695P,Sbr. Jln. Elang Laut Kamal,-6.124307,106.74907,14.0,2023-04-14 18:45:08,0.0
LDWK933S6M47AP,378517729021177,emoney,"Tgk. Febi Farida, M.Farm",F,2009,JAK.13,Tanah Abang - Jembatan Lima,0.0,B03936P,Sbr. Kel. Tambora,-6.146476,106.80706,32,2023-04-14 15:38:11,B05068P,Simpang Perniagaan Tambora,-6.14163,106.80768,35.0,2023-04-14 17:21:44,0.0
QONS892Y8O17JA,3575726862796769,dki,Carla Tampubolon,M,1962,8A,Jelambar - Juanda,1.0,P00176,Petojo,-6.169984,106.81698,2,2023-04-14 18:46:52,P00211,S Parman Podomoro City Arah Barat,-6.175587,106.79223,5.0,2023-04-14 20:43:12,3500.0
OEWU036K8V20OO,4023261383627521,dki,Among Wahyudin,F,1984,JAK.113,Rusun Sindang Koja - Kp. Sawah,0.0,B05598P,Taman Jln. Bhakti 1,-6.105653,106.94035,18,2023-04-14 18:47:01,B06179P,Gg. Swadaya 2 G,-6.133735,106.93576,19.0,2023-04-14 19:40:51,0.0
EAKB425L7C56JX,213109637797111,emoney,T. Galar Rajasa,F,2000,M7,Kampung Rambutan - Monas,1.0,P00145,Pancoran Tugu Arah Barat,-6.2433,106.84388,12,2023-04-14 17:22:40,P00016,BKN,-6.257751,106.87,19.0,2023-04-14 18:26:53,3500.0
GEJG672T3Q44PJ,4227729131214,online,Maryanto Tamba,M,1982,M1,Blok M - Kota,1.0,P00256,MH Thamrin,-6.188149,106.82299,10,2023-04-14 18:07:49,P00051,Dukuh Atas,-6.205702,106.82223,13.0,2023-04-14 18:58:31,3500.0
ZINT402Q4D40HG,371749273751332,emoney,Waluyo Nuraini,M,1990,10K,Tanjung Priok - Senen via Taman BMW,1.0,B00109P,Bangau VI,-6.169278,106.84271,2,2023-04-14 19:11:17,B02306P,Masjid Jami Al Badariah Kemayoran,-6.153055,106.85922,23.0,2023-04-14 20:25:46,3500.0
XRRU483X7G32UC,4767223872063121,dki,Edi Suryatmi,M,1995,JAK.24,Senen - Pulo Gadung via Kelapa Gading,1.0,B00046P,Aneka Apotek,-6.151647,106.87959,18,2023-04-14 18:33:56,B05549P,Sunter Boulevard Barat 1,-6.149527,106.88866,24.0,2023-04-14 20:22:34,0.0
SSXG936N8U42YD,4404611226778810111,brizzi,Tgk. Banawi Wibisono,M,1981,JAK.58,Cilincing - Rorotan,0.0,B04227P,Sbr. Ponpes Alhikmah Rorotan,-6.131475,106.95542,47,2023-04-14 18:42:46,B03513P,Sbr. Gg. Bulak I Rorotan,-6.132862,106.9553,48.0,2023-04-14 19:33:42,0.0
YZRI960I2C46PC,2321217432765996,dki,"Lantar Aryani, S.Gz",M,1967,D21,Universitas Indonesia - Lebak Bulus,1.0,B05680P,Tj. Mas Raya,-6.308428,106.8391,24,2023-04-14 17:29:54,B05266P,SMAN 38,-6.336201,106.83579,33.0,2023-04-14 18:23:50,3500.0
JZNG464T4B18VO,5220242748386167,dki,Tasnim Sihombing,F,2007,M7,Kampung Rambutan - Monas,1.0,P00104,Karet Sudirman,-6.212457,106.82003,6,2023-04-14 17:36:35,P00204,RS Harapan Bunda,-6.301956,106.86803,23.0,2023-04-14 19:23:16,3500.0
GEPB820V2W36FN,349318556724843,emoney,Darimin Nuraini,M,2009,JAK.54,Grogol - Benhil,1.0,B04952P,Simpang Kota Bambu Utara I,-6.186126,106.80866,21,2023-04-14 18:21:33,B04293P,Sbr. RS Pelni Petamburan,-6.192916,106.80556,23.0,2023-04-14 19:21:03,0.0
QTAK037N0C11BR,571548857234,flazz,Yance Wahyuni,M,1993,1M,"",1.0,B05282P,SMAN 85,-6.215171,106.75989,24,2023-04-14 19:31:24,B03247P,Ruko Meruya Ilir,-6.197437,106.75067,36.0,2023-04-14 20:42:26,3500.0
CHSE240D5T56UN,4811093995390867,dki,Wani Mansur,F,2011,JAK.15,Bulak Turi - Tanjung Priok,0.0,B03283P,Rusun Marunda 1,-6.098204,106.96232,2,2023-04-14 17:20:03,B04150P,Sbr. Ps. Jongkok,-6.108859,106.93453,17.0,2023-04-14 18:53:09,0.0
OKGO916P0R35NQ,6543370786192839,dki,Enteng Novitasari,M,1967,11B,Rusun Rawa Bebek - Penggilingan,0.0,B03291P,Rusun Rawa Bebek,-6.196241,106.9658,0,2023-04-14 17:46:37,B06655P,Walikota Jakarta Timur 2,-6.212722,106.94472,1.0,2023-04-14 18:37:35,0.0
ELUS127L2K66FQ,3575910364072826,dki,Natalia Rahayu,M,2009,8,Lebak Bulus - Pasar Baru via Tomang,1.0,P00172,Permata Hijau,-6.221427,106.78325,16,2023-04-14 15:07:14,P00128,Lebak Bulus,-6.289413,106.77415,23.0,2023-04-14 16:21:54,3500.0
WNOD588L9R38PA,346207628214482,emoney,drg. Paulin Mandala,M,1966,JAK.37,Cililitan - Condet via Kayu Manis,0.0,B04825P,Simpang H. Ali Raya Tengah,-6.292558,106.85951,27,2023-04-14 18:49:19,B02002P,Kober Balekambang,-6.282601,106.84932,39.0,2023-04-14 19:46:03,0.0
VXUJ031L8Q39GH,2251394829781052,dki,"Tgk. Intan Siregar, S.T.",M,1972,5N,Kampung Melayu - Ragunan,0.0,B00568P,Gg. Tamansari Ragunan,-6.305488,106.81614,50,2023-04-14 17:33:45,B05721P,Term. Ragunan,-6.305594,106.8202,52.0,2023-04-14 18:55:54,3500.0
KVVB857Q8Y80VY,213189102300294,emoney,Ajimat Rahmawati,F,2007,JAK.60,Kelapa Gading - Rusun Kemayoran,0.0,B01166P,Jln. Janur Indah XI,-6.155924,106.90801,6,2023-04-14 17:54:58,B02681P,Ps. Serdang 1,-6.156262,106.86474,45.0,2023-04-14 19:24:03,0.0
CKAE895S3V65UV,3593546121496854,dki,Ina Sihombing,M,2009,JAK.33,Pulo Gadung - Kota,1.0,B03922P,Sbr. Kel. Kayu Putih,-6.185784,106.88856,68,2023-04-14 19:44:59,B04125P,Sbr. Panti Asuhan Putera Mulia,-6.188919,106.88855,69.0,2023-04-14 21:06:37,0.0
UQPG145Y0D07BO,379645412081015,emoney,Maras Megantara,M,1994,JAK.113,Rusun Sindang Koja - Kp. Sawah,0.0,B01004P,Jln. Cilincing Baru Raya,-6.106927,106.92672,11,2023-04-14 18:41:35,"",Puskesmas Cilincing,-6.103756,106.93943,17.0,2023-04-14 19:38:39,0.0
NFPU961I7T29ZP,375644954631844,emoney,"Ir. Ridwan Nuraini, M.Pd",F,1995,JAK.118,Taman Waduk Papanggo - Kota Tua,1.0,B06699P,SDN Pademangan Timur 05 07,-6.133036,106.84412,19,2023-04-14 16:09:02,B06700P,Jln. Bahari Raya 1,-6.130456,106.85084,23.0,2023-04-14 17:00:09,0.0
XJFZ185G4Z17WT,2297064871329623,dki,drg. Lukita Hakim,F,1994,"","",1.0,P00071,Gelora Bung Karno,-6.224217,106.8058,0,2023-04-14 17:55:17,P00228,SMK 57,-6.290967,106.82365,14.0,2023-04-14 19:21:31,3500.0
GNTD120H7D89QS,2299897648971146,dki,Indra Simbolon,F,1993,JAK.85,Bintara - Cipinang Indah,1.0,B01677P,Jln. Teluk Mandar 2,-6.238944,106.91004,13,2023-04-14 20:31:55,B02463P,Minimarket Pondok Kopi,-6.218369,106.93956,39.0,2023-04-14 22:05:36,0.0
YCUF596O4Y85NR,588376777318,flazz,Alika Halimah,M,1985,JAK.28,Kp. Rambutan - Taman Wiladatika,1.0,B04137P,Sbr. Ps. Cibubur,-6.345726,106.87231,13,2023-04-14 20:52:01,B04720P,Simpang Belly 1,-6.332931,106.86756,20.0,2023-04-14 22:42:57,0.0
